,country,population,article_name,revision_id,article_quality
3109,Australia,23888000,Alexander Fraser (Australian politician),800872008,Start
3110,Australia,23888000,Tim Wilson (Australian politician),800892443,Start
3111,Australia,23888000,Bruce Pie,800909953,Start
3112,Australia,23888000,Natalie Hutchins,800911539,C
3113,Australia,23888000,Thomas Ley,800961707,C
3114,Australia,23888000,Carla Zampatti,800998400,Start
3115,Australia,23888000,Glenn Lazarus,800999683,C
3116,Australia,23888000,Tony Benneworth,801002564,Start
3117,Australia,23888000,Paula Wriedt,801006810,C
3118,Australia,23888000,Bob Collins (politician),801015240,C
3119,Australia,23888000,Adam Lindsay Gordon,801015361,C
3120,Australia,23888000,Anna Bligh,801017402,B
3121,Australia,23888000,Doris Blackburn,801046547,Start
3122,Australia,23888000,Bess Price,801179843,C
3123,Australia,23888000,Alick McCallum,801242038,Stub
3124,Australia,23888000,Ann Bressington,801251054,C
3125,Australia,23888000,William Scott Fell,801264456,Stub
3126,Australia,23888000,Elaine Nile,801290127,C
3127,Australia,23888000,Christine Forster,801344575,Start
3128,Australia,23888000,Linda Scott (councillor),801344951,C
3129,Australia,23888000,Edward King Cox,801384354,Stub
3130,Australia,23888000,Bernard Finnigan,801387088,GA
3131,Australia,23888000,Milton Orkopoulos,801413608,C
3132,Australia,23888000,Elizabeth Miller (politician),801423166,Stub
3133,Australia,23888000,Shayne Mallard,801484432,C
3134,Australia,23888000,Darrel Baldock,801491276,C
3135,Australia,23888000,Lindsay Riches,801533422,Start
3136,Australia,23888000,Richard Hooper (Australian politician),801536252,Stub
3137,Australia,23888000,Meryl Swanson,801537158,Stub
3138,Australia,23888000,Edward Cox (Australian politician),801543083,Stub
3139,Australia,23888000,Leonard Hopkins,801558729,Start
3140,Australia,23888000,Archibald Sanderson,801561514,Start
3141,Australia,23888000,Eddie Obeid,801602530,GA
3142,Australia,23888000,Franca Arena,801643086,C
3143,Australia,23888000,Kirstie Marshall,801696848,C
3144,Australia,23888000,Ron Clarke,801706177,GA
3145,Australia,23888000,John McInnes (politician),801857853,Start
3146,Australia,23888000,Women and government in Australia,801885751,C
3147,Australia,23888000,List of female heads of government in Australia,801901793,C
3148,Australia,23888000,Paul Osborne,801955705,C
3149,Australia,23888000,Martin Collaton,801970972,Stub
3150,Australia,23888000,Thomas Edwards (Australian politician),801971271,Stub
3151,Australia,23888000,Robert Hunter (Australian politician),801971671,Stub
3152,Australia,23888000,Clement Collins,801971774,Stub
3153,Australia,23888000,Leisha Harvey,802011697,B
3154,Australia,23888000,Terry McCarthy (politician),802102957,Stub
3155,Australia,23888000,Elaine Carbines,802121095,Start
3156,Australia,23888000,Jodeen Carney,802148849,C
3157,Australia,23888000,Independent politicians in Australia,802148877,B
3158,Australia,23888000,Frank Staniford,802149472,Start
3159,Australia,23888000,Lara Giddings,802153673,C
3160,Australia,23888000,Vida Goldstein,802156475,C
3161,Australia,23888000,Carmel Zollo,802305771,Start
3162,Australia,23888000,Les Craig,802415476,Start
3163,Australia,23888000,Henry Curran,802415599,Start
3164,Australia,23888000,Graham Edwards (politician),802415642,Start
3165,Australia,23888000,Iven Manning,802415670,Start
3166,Australia,23888000,Rob Pyne,802415807,C
3167,Australia,23888000,Paul Collier (activist),802415999,Stub
3168,Australia,23888000,Rebecca White,802690975,Start
3169,Australia,23888000,Lea Stevens,802730618,Stub
3170,Australia,23888000,Robbie Katter,802757370,Start
3171,Australia,23888000,Terry McRae,802758835,Stub
3172,Australia,23888000,Millicent Preston-Stanley,802825026,GA
3173,Australia,23888000,Kate Reynolds,802834112,Start
3174,Australia,23888000,George Cooke (Australian politician),802892575,Stub
3175,Australia,23888000,Pharez Phillips,802914262,Stub
3176,Australia,23888000,James Kidgell,802928025,Start
3177,Australia,23888000,Lynda Voltz,802956115,Start
3178,Australia,23888000,Andrew Lang (Australian politician),803030917,Stub
3179,Australia,23888000,Giulia Jones,803033725,Start
3180,Australia,23888000,Penny Sharpe,803098285,Start
3181,Australia,23888000,Robert Harper (Australian politician),803361517,Stub
3182,Australia,23888000,Robert Patten,803399931,Stub
3183,Australia,23888000,Adrian Schrinner,803414654,C
3184,Australia,23888000,John Howard,803415510,GA
3185,Australia,23888000,Lorraine Rosenberg,803478360,Stub
3186,Australia,23888000,William Moule,803566248,Start
3187,Australia,23888000,Thomas Kennedy (Australian politician),803577004,Stub
3188,Australia,23888000,Earle Page,803740958,C
3189,Australia,23888000,Ian Macdonald (New South Wales politician),803752129,C
3190,Australia,23888000,Carl Katter,803782080,C
3191,Australia,23888000,Wilfrid Kent Hughes,803887090,GA
3192,Australia,23888000,Don Dunstan,803930177,FA
3193,Australia,23888000,Frank Reid Murphy,803985886,Stub
3194,Australia,23888000,Eileen Cummings,803997767,Start
3195,Australia,23888000,Grace Benny,804003997,C
3196,Australia,23888000,Frank Stewart,804044992,Start
3197,Australia,23888000,List of Australian Leaders of the Opposition,804083586,C
3198,Australia,23888000,William McAnaney,804085982,Stub
3199,Australia,23888000,Josh Wilson (politician),804131643,Start
3200,Australia,23888000,Evelyn Scott (activist),804136732,Start
3201,Australia,23888000,Fred Finch,804147118,Stub
3202,Australia,23888000,William Hedges (Australian politician),804152925,Stub
3203,Australia,23888000,Frederick Monger,804185264,Start
3204,Australia,23888000,Kerry Chikarovski,804316769,C
3205,Australia,23888000,Henry Bolton (Australian politician),804318882,Stub
3206,Australia,23888000,Leaders of the Australian Labor Party,804330217,C
3207,Australia,23888000,Eileen Kampakuta Brown,804442602,Stub
3208,Australia,23888000,Gail Gago,804614676,C
3209,Australia,23888000,"Sir Alexander Matheson, 3rd Baronet",804649533,Start
3210,Australia,23888000,Owen Cox,804649939,Stub
3211,Australia,23888000,Florence Bjelke-Petersen,804691755,Start
3212,Australia,23888000,Jessie Cooper,804698526,C
3213,Australia,23888000,Nat Cook,804790798,Start
3214,Australia,23888000,Ray Groom,804792001,C
3215,Australia,23888000,Anthony St Ledger,804802209,Stub
3216,Australia,23888000,Nick Greiner,804804729,C
3217,Australia,23888000,Chris Natt,804969697,Start
3218,Australia,23888000,Mary Delahunty,804997581,C
3219,Australia,23888000,Chris Davis (politician),805018408,Start
3220,Australia,23888000,Edwin Turner,805059372,Stub
3221,Australia,23888000,Geoffrey Robert Gardner,805106378,Stub
3222,Australia,23888000,George Day (Australian politician),805162494,Stub
3223,Australia,23888000,Thomas Macdonald-Paterson,805199870,Start
3224,Australia,23888000,Ross Ginn,805201908,Stub
3225,Australia,23888000,George Gray (Tasmanian politician),805201948,Stub
3226,Australia,23888000,Yvette Berry,805234310,C
3227,Australia,23888000,Martin Basedow,805252877,Start
3228,Australia,23888000,John Stopp,805253801,Stub
3229,Australia,23888000,Henry Gilbert Smith,805259988,Start
3230,Australia,23888000,Miranda Gibson,805260781,Start
3231,Australia,23888000,Theodor Scherk,805359101,Stub
3232,Australia,23888000,Charles Eady,805483911,Start
3233,Australia,23888000,"Richard Jones (New South Wales politician, born 1843)",805591826,Stub
3234,Australia,23888000,Joh Bjelke-Petersen,805672234,B
3235,Australia,23888000,Elise Archer,805682948,Start
3236,Australia,23888000,Judy Gamin,805699102,Start
3237,Australia,23888000,Marie Bashir,805729953,GA
3238,Australia,23888000,Rosalie Woodruff,805767866,Start
3239,Australia,23888000,"James McLachlan, Sr.",805829718,Stub
3240,Australia,23888000,List of LGBTI holders of political offices in Australia,805867726,Start
3241,Australia,23888000,Giz Watson,805872403,C
3242,Australia,23888000,William Sawers,805923538,Stub
3243,Australia,23888000,Shelley Hancock,805976288,C
3244,Australia,23888000,Malcolm Fraser,805999716,GA
3245,Australia,23888000,Chris Watson,806001229,GA
3246,Australia,23888000,Julia Gillard,806007058,GA
3247,Australia,23888000,Maurice Rioli,806018412,C
3248,Australia,23888000,Edith Cowan,806030654,C
3249,Australia,23888000,Robert Martin (anti-war activist),806045399,Stub
3250,Australia,23888000,Neil Young (judge),806141216,Start
3251,Australia,23888000,Maurie Sheehy,806163889,Start
3252,Australia,23888000,Jerry Dolan,806165490,Start
3253,Australia,23888000,Ross Hutchinson,806165505,C
3254,Australia,23888000,Jill Hennessy (politician),806165942,Start
3255,Australia,23888000,Leslie Williams (politician),806174039,C
3256,Australia,23888000,Bob Hawke,806174171,B
3257,Australia,23888000,Paul Keating,806179081,B
3258,Australia,23888000,Arthur Cutts,806238835,Stub
3259,Australia,23888000,Amelia Best,806259350,Stub
3260,Australia,23888000,Dawn Fraser,806307016,C
3261,Australia,23888000,Patrick Mooney (Australian politician),806332432,Stub
3262,Australia,23888000,Lilian Fowler,806332967,GA
3263,Australia,23888000,Alex Darling,806347492,Stub
3264,Australia,23888000,David Campbell (Australian politician),806347508,C
3265,Australia,23888000,Frank Arkell,806347521,Start
3266,Australia,23888000,John Jennings (Australian politician),806348058,Start
3267,Australia,23888000,Hyman Goldstein (politician),806348082,Start
3268,Australia,23888000,Alfred Reid (politician),806348531,Start
3269,Australia,23888000,Dick Dein,806348552,Stub
3270,Australia,23888000,Fred Nile,806424695,C
3271,Australia,23888000,Michael Coutts-Trotter,806435492,Start
3272,Australia,23888000,Bill Hodgman,806552890,Stub
3273,Australia,23888000,Alex McTaggart,806569080,Start
3274,Australia,23888000,Stirling Griff,806570729,C
3275,Australia,23888000,Skye Kakoschke-Moore,806601652,C
3276,Australia,23888000,Martin McKenna (politician),806625173,Start
3277,Australia,23888000,Pauline Hanson,806629826,B
3278,Australia,23888000,Edward Terry (Australian politician),806635491,Stub
3279,Australia,23888000,Henry Rooke,806692463,Start
3280,Australia,23888000,Trevor Pyman,806721522,Start
3281,Australia,23888000,Greg Wilcock,806747811,Stub
3282,Australia,23888000,Hubert Opperman,806753946,GA
3283,Australia,23888000,Francis Clarke,806776222,Start
3284,Australia,23888000,Samantha Ratnam,806777250,C
3285,Australia,23888000,Template:Prime Ministers of Australia,806799996,Stub
3286,Australia,23888000,Tony Abbott,806813016,GA
3287,Australia,23888000,Trevor Sprigg,806815069,Start
3288,Australia,23888000,Sandra Kanck,806818049,C
3289,Australia,23888000,Sue Ellery,806818397,Start
3290,Australia,23888000,Aaron Stonehouse,806904526,Start
3291,Australia,23888000,Robert Menzies,806998653,B
3292,Australia,23888000,John Gorton,806998805,GA
3293,Australia,23888000,John McEwen,806999198,C
3294,Australia,23888000,Arthur Fadden,806999392,C
3295,Australia,23888000,John Curtin,806999606,FA
3296,Australia,23888000,Stanley Bruce,806999753,FA
3297,Australia,23888000,Andrew Fisher,806999950,FA
3298,Australia,23888000,Frank Forde,807000038,C
3299,Australia,23888000,Ben Chifley,807000149,GA
3300,Australia,23888000,William McMahon,807000274,GA
3301,Australia,23888000,Edmund Barton,807000784,GA
3302,Australia,23888000,George Reid,807001015,GA
3303,Australia,23888000,Joseph Lyons,807001460,C
3304,Australia,23888000,Linda Burney,807004571,C
3305,Australia,23888000,National Party of Australia – Victoria,807015873,Start
3306,Australia,23888000,Harold Holt,807058981,FA
3307,Australia,23888000,Zara Bate,807059345,C
3308,Australia,23888000,Kevin Rudd,807117922,FA
3309,Australia,23888000,Kelly Vincent,807134315,C
3310,Australia,23888000,Alfred Deakin,807139522,GA
3311,Australia,23888000,Annastacia Palaszczuk,807140894,C
3312,Australia,23888000,Cyril Cameron,807140965,Start
3313,Australia,23888000,Nova Peris,807150766,C
3314,Australia,23888000,Ros Bates,807151188,GA
3315,Australia,23888000,Janet Rice,807187914,C
3316,Australia,23888000,Gough Whitlam,807195226,FA
3317,Australia,23888000,James Scullin,807195799,FA
3318,Australia,23888000,Anthony Albanese,807232068,GA
3319,Australia,23888000,Brian Davison (cricketer),807253065,Start
3320,Australia,23888000,Bob Brown,807286931,C
3321,Australia,23888000,Patricia Petersen,807289537,C
3322,Australia,23888000,Sam Loxton,807292621,FA
3323,Australia,23888000,Ian Tuxworth,807301833,Start
3324,Australia,23888000,Katy Gallagher,807321319,GA
3325,Australia,23888000,Billy Hughes,807336643,B
3326,Australia,23888000,Peter Hall (politician),807366229,C
3327,Australia,23888000,Penny Wong,807367907,GA
3328,Australia,23888000,Cory Bernardi,807369142,B
3329,Australia,23888000,Malcolm Turnbull,807439700,GA
3330,Australia,23888000,"D'Arcy Wentworth, Jr.",807454234,Stub
3331,Australia,23888000,Hajnal Ban,807458231,C
3332,Australia,23888000,William Hill (New South Wales politician),807464810,Stub
3333,Australia,23888000,Peter Symon,807465826,Stub
3334,Australia,23888000,Don Chipp,807476693,C
3335,Australia,23888000,Greg Wilton,807477468,Start
3336,Austria,8615955,Template:Austria-mayor-stub,443640939,Stub
3337,Austria,8615955,Template:Austria-diplomat-stub,540997908,Stub
3338,Austria,8615955,Template:Austria-politician-stub,544279941,Stub
3339,Austria,8615955,Template:Austria-activist-stub,642383400,Stub
3340,Austria,8615955,Emil Byk,699337845,Start
3341,Austria,8615955,Hubert Gorbach,702930848,Start
3342,Austria,8615955,Anton von Winzor,703406889,Stub
3343,Austria,8615955,Rudolf Brestel,705277835,Stub
3344,Austria,8615955,Baron Alexander von Bach,705369652,C
3345,Austria,8615955,Peter Jankowitsch,705911885,Stub
3346,Austria,8615955,Hans Ferlitsch,707041702,Start
3347,Austria,8615955,Karl Freiherr von Vogelsang,707598302,Start
3348,Austria,8615955,Jakob Reumann,707812063,Start
3349,Austria,8615955,Julius Lippert (historian),707927966,Stub
3350,Austria,8615955,Otto Buchsbaum,707982898,Stub
3351,Austria,8615955,Franz Voves,708080519,Start
3352,Austria,8615955,Ignaz Kuranda,711851880,Start
3353,Austria,8615955,Karl Kummer (politician),711914641,Stub
3354,Austria,8615955,Karl von Zinzendorf,711921747,Start
3355,Austria,8615955,Alwine Dollfuß,712552028,Stub
3356,Austria,8615955,Ernst von Plener,713477345,Start
3357,Austria,8615955,Baron Franz von Pillersdorf,714242549,Start
3358,Austria,8615955,Ludwig Freiherr von Holzgethan,714243100,Stub
3359,Austria,8615955,Baron Max Wladimir von Beck,714243429,Stub
3360,Austria,8615955,Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,715162258,Start
3361,Austria,8615955,Otto Glöckel,715731809,Stub
3362,Austria,8615955,Wolfgang Treu,715856024,Stub
3363,Austria,8615955,Wilhelm Engerth,715911199,Start
3364,Austria,8615955,Helene Jarmer,716795911,Start
3365,Austria,8615955,Hermann von Ramberg,717361295,Stub
3366,Austria,8615955,Walter Guggenberger,717479750,Start
3367,Austria,8615955,Maria Rauch-Kallat,718498756,Start
3368,Austria,8615955,Max Winter (politician),718714102,Stub
